timestamp,machine_id,operator_id,task_id,engine_hours,fuel_used_l,load_cycles,idling_time_min,engine_temperature,oil_pressure,hydraulic_pressure,engine_rpm,vibration,coolant_temperature,battery_voltage,load_weight,seatbelt_status,proximity_distance_m,worker_detected,safety_alert_triggered,fatigue_indicator,weather
2026-09-04 04:32:11,WHE044,OP083,T0939,910.6,21.4,6,8.7,89.7,44.7,277.2,1879.6,1.92,86.2,24.9,17.5,Fastened,20.1,False,False,0.13,Storm
2026-09-04 04:34:59,COM006,OP002,T0961,4618.8,8.7,13,2.1,87.9,37.4,265.0,1866.6,1.6,84.4,24.5,12.8,Fastened,18.8,False,False,0.05,Cloudy
2026-09-04 04:37:47,DOZ009,OP042,T1996,2471.0,25.7,19,2.0,84.3,45.3,262.7,1922.9,1.83,80.8,24.5,11.3,Fastened,7.2,False,False,0.32,Windy
2026-09-04 04:40:35,DOZ045,OP051,T1407,2844.9,22.5,22,4.7,87.2,38.3,279.4,1808.9,1.82,83.7,24.7,13.8,Fastened,8.7,False,False,0.33,Sunny
2026-09-04 04:43:23,WHE014,OP092,T0786,3412.2,10.4,10,3.9,89.1,34.9,277.1,1701.9,1.88,85.6,24.5,16.1,Fastened,16.9,False,False,0.32,Windy
2026-09-04 04:46:11,GRA046,OP055,T1508,511.0,11.4,5,3.4,87.7,45.6,281.8,1703.8,1.69,84.2,24.9,17.2,Fastened,20.2,False,False,0.13,Rainy
2026-09-04 04:48:59,DOZ039,OP033,T0150,1282.7,11.9,22,1.5,92.1,44.3,297.6,1787.5,1.99,88.6,24.7,15.5,Fastened,15.2,False,False,0.05,Storm
2026-09-04 04:51:47,EXC007,OP072,T0121,3536.4,16.6,23,11.9,91.5,40.7,290.9,1838.9,1.54,88.0,24.3,13.5,Fastened,15.4,False,False,0.22,Windy
2026-09-04 04:54:35,GRA004,OP043,T1907,3656.2,27.6,13,18.8,86.3,45.6,271.1,1914.3,1.69,82.8,24.8,17.3,Fastened,8.0,False,False,0.11,Sunny
2026-09-04 04:57:23,GRA016,OP061,T1861,2999.8,28.0,10,11.9,88.0,36.8,275.7,1856.7,2.04,84.5,23.5,13.3,Fastened,16.1,False,False,0.45,Sunny
2026-09-04 05:00:11,DUM023,OP078,T1924,5304.1,23.9,24,3.8,84.6,46.7,281.6,1866.7,1.87,81.1,24.8,19.8,Fastened,15.1,False,False,0.05,Sunny
2026-09-04 05:02:59,EXC043,OP077,T1454,1550.5,8.8,22,7.2,93.4,36.7,288.2,1907.0,1.94,89.9,24.2,20.9,Fastened,18.3,False,False,0.25,Sunny
2026-09-04 05:05:47,COM048,OP006,T0011,3084.0,27.7,11,10.2,85.7,39.4,281.1,1795.6,1.67,82.2,24.2,12.4,Fastened,1.8,True,True,0.11,Sunny
2026-09-04 05:08:35,DUM017,OP065,T1270,1841.0,23.5,15,1.8,89.8,41.5,278.8,1831.0,2.15,86.3,24.4,10.0,Fastened,21.7,False,False,0.12,Sunny
2026-09-04 05:11:23,EXC025,OP039,T0809,6833.7,13.4,16,5.8,91.2,43.8,275.7,1901.1,1.89,87.7,24.4,12.0,Fastened,23.2,False,False,0.14,Storm
2026-09-04 05:14:11,EXC043,OP048,T0271,1550.8,30.6,18,6.0,79.3,39.9,258.4,1791.6,1.53,75.8,24.5,10.4,Fastened,22.7,False,False,0.06,Rainy
2026-09-04 05:16:59,COM036,OP006,T1189,3420.6,25.9,22,48.9,95.0,43.5,289.5,1857.4,1.43,91.5,24.5,9.5,Fastened,14.9,False,False,0.08,Sunny
2026-09-04 05:19:47,COM012,OP034,T0348,1287.2,15.3,19,3.4,90.1,41.9,298.1,1903.2,2.1,86.6,24.3,11.9,Fastened,13.7,False,False,0.05,Rainy
2026-09-04 05:22:35,DOZ033,OP064,T1906,3047.1,18.3,5,10.1,87.9,41.2,281.4,1966.8,1.85,84.4,24.2,15.9,Fastened,15.8,False,False,0.05,Storm
2026-09-04 05:25:23,GRA022,OP060,T0271,821.4,8.7,13,8.9,90.4,44.4,280.1,1973.5,1.94,86.9,25.0,10.6,Unfastened,14.1,False,True,0.05,Cloudy
2026-09-04 05:28:11,COM006,OP041,T1455,4619.7,13.7,10,3.4,92.2,43.2,268.9,1742.5,1.7,88.7,24.4,8.4,Fastened,11.7,False,False,0.05,Sunny
2026-09-04 05:30:59,GRA034,OP056,T0291,864.2,13.1,16,2.7,93.4,41.6,281.4,1961.3,2.07,89.9,25.0,21.8,Fastened,19.3,False,False,0.08,Cloudy
2026-09-04 05:33:47,DUM017,OP015,T0642,1841.5,11.4,17,10.0,89.2,41.0,292.9,1842.5,1.91,85.7,24.5,21.7,Fastened,7.4,False,False,0.14,Sunny
2026-09-04 05:36:35,DOZ003,OP017,T1023,2335.2,11.8,12,7.7,86.3,44.1,281.6,1755.7,1.36,82.8,24.8,17.9,Fastened,9.6,False,False,0.08,Windy
2026-09-04 05:39:23,COM018,OP096,T0739,1186.1,11.1,8,3.8,85.0,43.1,293.5,1770.8,2.2,81.5,24.9,19.3,Fastened,20.5,False,False,0.72,Cloudy
2026-09-04 05:42:11,GRA028,OP037,T1849,4580.4,31.5,24,0.6,86.0,42.6,305.7,1740.3,1.8,82.5,25.1,19.2,Fastened,11.1,False,False,0.06,Cloudy
2026-09-04 05:44:59,DUM017,OP079,T1699,1841.7,24.4,20,11.5,85.1,42.6,287.8,1863.8,2.0,81.6,24.6,20.0,Fastened,8.9,False,False,0.05,Sunny
2026-09-04 05:47:47,EXC049,OP034,T1059,7150.9,8.9,7,6.6,84.3,44.3,278.6,1866.2,1.29,80.8,24.5,14.8,Fastened,12.1,False,False,0.13,Rainy
2026-09-04 05:50:35,DOZ021,OP056,T1829,1106.5,13.5,11,2.7,84.7,41.3,282.6,1881.0,1.63,81.2,25.0,22.9,Fastened,16.7,False,False,0.05,Cloudy
2026-09-04 05:53:23,DUM011,OP041,T1510,553.5,18.7,15,17.0,97.8,44.9,254.5,1725.9,1.97,94.3,25.0,8.2,Fastened,23.4,False,False,0.51,Cloudy
2026-09-04 05:56:11,WHE032,OP098,T1946,619.5,31.6,24,7.5,84.4,40.9,274.1,2044.3,1.49,80.9,23.8,10.0,Fastened,23.6,False,False,0.19,Sunny
2026-09-04 05:58:59,GRA010,OP072,T1748,2715.2,27.3,23,66.7,91.6,47.7,275.1,1812.5,1.52,88.1,23.7,22.3,Fastened,24.1,False,False,0.11,Sunny
2026-09-04 06:01:47,EXC043,OP082,T1635,1551.6,17.2,18,1.3,81.1,43.4,256.3,1985.7,1.89,77.6,24.3,23.3,Fastened,21.6,False,False,0.05,Storm
2026-09-04 06:04:35,DUM029,OP007,T0387,979.1,31.7,11,10.0,83.0,35.3,266.6,1940.0,1.44,79.5,24.3,20.2,Fastened,19.5,False,False,0.05,Cloudy
2026-09-04 06:07:23,GRA010,OP007,T0471,2715.4,13.3,6,1.2,94.7,38.6,281.0,1868.7,1.94,91.2,24.7,8.3,Fastened,20.2,False,False,0.44,Cloudy
2026-09-04 06:10:11,COM012,OP005,T0964,1288.2,20.9,11,2.4,85.1,40.4,300.4,1832.8,1.93,81.6,24.5,18.4,Fastened,16.2,False,False,0.4,Rainy
2026-09-04 06:12:59,DUM017,OP021,T1446,1842.2,24.4,19,0.6,84.2,36.9,259.0,1691.5,1.57,80.7,24.2,12.6,Fastened,2.9,True,True,0.11,Cloudy
2026-09-04 06:15:47,COM030,OP056,T0238,2632.1,29.2,11,14.0,83.7,40.8,282.7,1811.3,1.67,80.2,24.8,19.1,Fastened,14.6,False,False,0.18,Sunny
2026-09-04 06:18:35,WHE032,OP006,T0905,619.9,17.6,5,1.1,92.8,40.0,266.3,1849.3,1.91,89.3,24.6,23.4,Fastened,16.9,False,False,0.09,Storm
2026-09-04 06:21:23,DUM023,OP091,T1149,5305.6,17.5,11,4.1,91.7,42.1,260.4,1762.7,1.45,88.2,24.4,14.9,Fastened,22.6,False,False,0.31,Sunny
2026-09-04 06:24:11,WHE032,OP059,T1010,620.0,22.4,7,1.3,87.3,43.4,288.4,1795.4,1.58,83.8,24.4,8.9,Fastened,10.4,False,False,0.41,Cloudy
2026-09-04 06:26:59,WHE008,OP093,T1776,6660.9,28.5,13,8.9,92.9,46.5,282.3,1939.9,1.52,89.4,24.1,17.4,Fastened,24.2,False,False,0.16,Cloudy
2026-09-04 06:29:47,GRA010,OP016,T0716,2715.8,8.3,18,3.2,88.7,46.0,285.4,1737.0,1.87,85.2,23.9,19.6,Fastened,15.0,False,False,0.26,Cloudy
2026-09-04 06:32:35,COM006,OP027,T1779,4620.9,20.0,17,4.5,85.0,23.2,273.5,2139.4,4.14,81.5,24.2,10.1,Fastened,10.2,False,True,0.05,Sunny
2026-09-04 06:35:23,EXC019,OP024,T1710,4107.4,11.3,24,6.6,87.0,46.5,277.0,1853.3,1.62,83.5,24.9,17.3,Fastened,3.2,True,False,0.11,Cloudy
2026-09-04 06:38:11,DUM011,OP096,T1042,554.2,11.9,12,4.1,90.3,46.0,266.8,1858.4,2.11,86.8,24.4,13.4,Fastened,21.4,False,False,0.15,Sunny
2026-09-04 06:40:59,COM018,OP073,T1825,1187.2,24.4,11,3.1,86.4,40.9,290.4,1780.8,1.53,82.9,24.1,23.5,Fastened,22.9,False,False,0.05,Cloudy
2026-09-04 06:43:47,EXC043,OP075,T0435,1552.3,12.3,12,3.1,95.3,48.0,268.2,1865.4,1.52,91.8,24.6,23.5,Fastened,21.7,False,False,0.09,Sunny
2026-09-04 06:46:35,WHE038,OP001,T1078,6167.0,25.3,12,60.2,86.5,39.0,287.6,1883.2,1.78,83.0,25.4,20.2,Fastened,10.9,False,False,0.05,Sunny
2026-09-04 06:49:23,WHE050,OP074,T0370,5445.9,26.5,16,3.9,84.3,39.2,282.0,1729.8,1.59,80.8,25.2,22.2,Fastened,7.9,False,False,0.05,Sunny
2026-09-04 06:52:11,DOZ027,OP010,T0505,3997.3,26.1,14,52.6,94.4,41.8,295.3,1846.6,1.37,90.9,24.0,19.6,Fastened,18.7,False,False,0.05,Sunny
2026-09-04 06:54:59,WHE050,OP064,T1387,5445.9,31.3,9,1.9,87.3,38.9,273.2,1747.3,1.72,83.8,24.0,19.8,Fastened,19.3,False,False,0.23,Sunny
2026-09-04 06:57:47,EXC007,OP043,T0054,3538.7,14.0,23,3.4,84.1,47.5,285.1,1920.4,1.99,80.6,24.4,14.1,Fastened,15.5,False,True,0.95,Sunny
2026-09-04 07:00:35,EXC019,OP088,T1394,4107.9,24.5,7,1.1,91.7,42.4,298.4,1804.5,1.6,88.2,24.7,12.6,Fastened,2.9,True,True,0.06,Sunny
2026-09-04 07:03:23,WHE008,OP051,T0766,6661.6,12.4,20,3.3,82.6,40.8,289.4,1948.0,1.55,79.1,23.7,22.4,Fastened,25.0,False,False,0.07,Cloudy
2026-09-04 07:06:11,WHE038,OP014,T1715,6167.3,17.8,24,1.7,85.9,41.7,293.1,1975.4,2.37,82.4,23.8,18.1,Fastened,15.7,False,False,0.65,Cloudy
2026-09-04 07:08:59,DOZ021,OP020,T0060,1107.9,19.4,16,0.9,87.6,43.5,290.9,1943.6,1.73,84.1,24.3,18.1,Unfastened,10.7,False,True,0.12,Cloudy
2026-09-04 07:11:47,COM006,OP059,T1702,4621.6,31.6,8,0.2,85.5,45.2,265.1,1742.4,1.68,82.0,24.3,17.6,Fastened,13.7,False,False,0.14,Sunny
2026-09-04 07:14:35,GRA046,OP085,T0983,513.7,27.9,18,51.1,81.0,37.0,274.6,1914.5,1.89,77.5,25.0,16.0,Fastened,15.4,False,False,0.22,Cloudy
2026-09-04 07:17:23,COM030,OP081,T1957,2633.2,19.2,13,7.5,80.8,44.9,278.6,1877.1,1.43,77.3,24.7,23.5,Fastened,16.5,False,False,0.21,Sunny
2026-09-04 07:20:11,COM018,OP077,T1348,1187.9,23.3,8,4.1,82.2,45.9,266.1,1774.2,1.48,78.7,23.7,8.1,Fastened,17.5,False,False,0.06,Sunny
2026-09-04 07:22:59,EXC001,OP043,T1987,2169.9,19.8,6,7.4,89.6,39.7,282.8,2042.8,1.08,86.1,25.1,14.8,Fastened,7.4,False,False,0.17,Sunny
2026-09-04 07:25:47,DOZ003,OP084,T1275,2337.1,9.7,11,6.0,91.5,42.1,300.1,1668.9,1.36,88.0,24.8,21.4,Fastened,16.4,False,False,0.05,Windy
2026-09-04 07:28:35,DUM029,OP042,T1941,980.6,20.7,9,4.7,92.6,43.9,278.2,2031.0,1.64,89.1,24.3,12.2,Fastened,23.1,False,False,0.13,Cloudy
2026-09-04 07:31:23,DUM047,OP094,T1858,8362.2,15.8,8,2.3,78.3,46.4,284.4,1840.1,1.87,74.8,24.5,10.5,Fastened,16.8,False,False,0.35,Cloudy
2026-09-04 07:34:11,EXC037,OP017,T0433,4638.2,9.7,23,1.4,91.3,39.1,282.6,1926.8,1.26,87.8,24.4,22.6,Fastened,8.0,False,False,0.17,Sunny
2026-09-04 07:36:59,GRA004,OP083,T0580,3659.1,26.4,12,0.5,81.5,40.9,268.5,1920.1,1.67,78.0,24.9,10.8,Fastened,18.2,False,False,0.12,Sunny
2026-09-04 07:39:47,DOZ021,OP008,T1524,1108.5,22.5,19,61.4,90.0,41.3,277.7,1912.9,1.94,86.5,23.9,16.2,Fastened,23.2,False,False,0.13,Rainy
2026-09-04 07:42:35,DUM005,OP071,T1950,7603.0,11.5,11,12.3,84.2,39.9,277.2,1747.5,1.82,80.7,24.2,21.9,Fastened,12.8,False,False,0.33,Sunny
2026-09-04 07:45:23,DOZ039,OP049,T0190,1285.8,29.7,24,5.4,92.8,40.9,272.7,1876.6,1.69,89.3,24.8,9.7,Fastened,23.6,False,False,0.3,Cloudy
2026-09-04 07:48:11,WHE026,OP033,T0365,1640.9,20.6,20,4.6,87.7,43.9,280.4,1762.2,1.42,84.2,24.6,23.9,Fastened,21.8,False,False,0.17,Sunny
2026-09-04 07:50:59,GRA016,OP099,T1773,3002.9,26.5,17,14.0,88.9,46.4,291.3,1868.9,1.69,85.4,25.0,21.9,Fastened,10.5,False,False,0.07,Sunny
2026-09-04 07:53:47,WHE026,OP012,T0043,1641.0,26.3,23,4.6,92.1,36.4,269.4,1802.7,1.56,88.6,24.7,21.5,Fastened,11.8,False,False,0.21,Rainy
2026-09-04 07:56:35,WHE014,OP021,T0796,3415.7,9.4,21,7.9,93.2,43.1,272.3,1809.8,1.43,89.7,24.5,10.2,Fastened,15.0,False,False,0.05,Rainy
2026-09-04 07:59:23,WHE050,OP052,T0584,5447.1,15.7,13,6.9,86.5,40.6,280.0,1914.8,2.06,83.0,24.0,16.2,Fastened,7.5,False,False,0.05,Rainy
2026-09-04 08:02:11,COM042,OP097,T1955,558.1,15.3,13,4.2,88.1,38.8,269.4,1942.7,1.52,84.6,24.0,19.8,Fastened,10.9,False,False,0.4,Sunny
2026-09-04 08:04:59,COM042,OP020,T0247,558.2,26.9,21,6.6,94.3,41.6,289.4,1751.6,1.94,90.8,25.2,17.5,Fastened,9.6,False,False,0.06,Windy
2026-09-04 08:07:47,WHE020,OP063,T1641,3424.4,18.1,6,43.1,83.1,41.0,255.4,1938.4,2.09,79.6,23.7,23.1,Fastened,19.5,False,False,0.05,Rainy
2026-09-04 08:10:35,GRA028,OP095,T1652,4583.1,30.7,24,17.7,83.6,43.4,292.4,2021.4,1.5,80.1,24.5,17.1,Fastened,14.6,False,False,0.11,Sunny
2026-09-04 08:13:23,WHE020,OP088,T1236,3424.5,22.1,19,14.3,87.0,49.0,286.8,1799.0,2.06,83.5,24.1,15.8,Fastened,16.0,False,False,0.51,Sunny
2026-09-04 08:16:11,DOZ009,OP046,T1363,2474.9,29.7,8,4.1,92.4,41.9,261.3,1907.8,2.3,88.9,24.0,12.2,Fastened,21.5,False,False,0.39,Sunny
2026-09-04 08:18:59,EXC007,OP048,T1050,3540.1,12.6,15,2.0,90.3,39.6,252.1,1976.4,1.08,86.8,24.7,14.9,Fastened,23.4,False,False,0.05,Sunny
2026-09-04 08:21:47,EXC013,OP063,T0913,3518.4,31.5,14,1.2,90.5,37.2,279.8,1915.5,1.88,87.0,24.1,8.6,Fastened,7.4,False,False,0.05,Sunny
2026-09-04 08:24:35,EXC025,OP061,T0550,6837.2,9.2,21,8.8,97.1,43.8,306.1,1891.5,2.45,93.6,24.4,16.5,Fastened,14.4,False,False,0.25,Sunny
2026-09-04 08:27:23,EXC037,OP077,T0867,4639.2,22.5,24,1.2,84.3,22.6,283.4,2000.6,6.29,80.8,24.1,11.0,Fastened,21.0,False,True,0.41,Sunny
2026-09-04 08:30:11,COM006,OP097,T0866,4622.9,27.8,13,2.0,107.4,44.5,286.1,1970.9,1.65,103.9,24.6,11.7,Fastened,21.9,False,True,0.06,Storm
2026-09-04 08:32:59,COM024,OP079,T0382,10919.7,27.4,12,6.0,81.5,42.6,289.2,1997.1,1.08,78.0,24.6,22.1,Fastened,19.6,False,False,0.17,Rainy
2026-09-04 08:35:47,GRA028,OP081,T0873,4583.6,22.1,18,5.4,90.8,39.3,283.3,1833.5,1.52,87.3,24.0,11.5,Fastened,14.3,False,False,0.07,Sunny
2026-09-04 08:38:35,COM006,OP006,T1052,4623.1,28.7,13,2.7,90.5,44.5,283.6,1851.1,1.76,87.0,24.4,23.8,Fastened,19.3,False,False,0.07,Sunny
2026-09-04 08:41:23,GRA022,OP060,T1386,824.9,18.7,21,2.7,115.4,42.1,309.7,1827.4,2.5,111.9,24.7,12.6,Fastened,12.0,False,True,0.09,Rainy
2026-09-04 08:44:11,DOZ015,OP083,T1406,2192.5,10.9,13,6.6,86.3,40.9,282.2,1821.9,2.16,82.8,24.4,8.1,Fastened,23.0,False,False,0.16,Sunny
2026-09-04 08:46:59,GRA046,OP020,T1907,515.4,30.6,24,0.7,83.0,41.6,282.9,1818.3,1.68,79.5,24.2,18.8,Fastened,11.8,False,False,0.07,Sunny
2026-09-04 08:49:47,WHE032,OP068,T1290,622.6,14.5,22,1.9,84.9,39.7,273.2,1808.3,1.72,81.4,24.8,17.2,Fastened,8.1,False,False,0.19,Cloudy
2026-09-04 08:52:35,COM042,OP068,T0172,559.0,25.5,8,3.2,93.6,42.3,282.9,1921.4,2.02,90.1,24.4,17.2,Fastened,3.2,True,False,0.1,Sunny
2026-09-04 08:55:23,EXC019,OP060,T0896,4109.9,25.0,7,9.4,85.7,36.9,255.5,1903.5,1.15,82.2,24.2,16.8,Fastened,20.0,False,True,0.81,Sunny
2026-09-04 08:58:11,COM006,OP062,T0616,4623.4,17.9,5,3.8,94.1,41.0,284.0,1794.9,2.26,90.6,24.2,12.5,Fastened,5.4,True,False,0.05,Sunny
2026-09-04 09:00:59,GRA010,OP017,T1402,2718.5,24.1,8,0.5,87.1,43.0,289.7,1942.4,2.25,83.6,24.5,22.5,Fastened,22.9,False,False,0.06,Sunny
2026-09-04 09:03:47,WHE020,OP032,T1072,3425.4,23.8,9,15.8,89.8,40.5,289.4,1943.2,2.08,86.3,24.2,15.2,Fastened,7.4,False,False,0.28,Sunny
2026-09-04 09:06:35,GRA028,OP038,T1165,4584.1,10.8,20,1.6,94.3,40.9,279.2,1800.6,2.0,90.8,23.8,15.8,Fastened,20.5,False,False,0.17,Rainy
2026-09-04 09:09:23,GRA004,OP071,T0157,3660.8,9.5,23,1.8,112.3,40.9,278.0,1866.0,2.02,108.8,24.0,23.9,Fastened,18.7,False,True,0.25,Storm
2026-09-04 09:12:11,DOZ003,OP066,T0221,2339.0,20.7,11,4.1,89.6,40.9,273.5,1868.7,1.39,86.1,24.8,9.0,Fastened,24.7,False,False,0.1,Windy
2026-09-04 09:14:59,DOZ033,OP055,T0846,3051.2,31.2,21,64.1,93.2,42.4,271.4,1797.6,1.91,89.7,24.2,23.8,Fastened,7.7,False,False,0.05,Sunny
2026-09-04 09:17:47,EXC007,OP060,T1354,3541.2,25.2,19,6.8,93.3,39.0,280.4,1835.0,2.14,89.8,24.6,20.5,Fastened,18.0,False,False,0.05,Sunny
2026-09-04 09:20:35,DUM047,OP073,T1665,8364.1,24.1,13,4.3,90.4,41.6,272.7,1894.3,2.31,86.9,24.4,19.0,Fastened,19.4,False,False,0.05,Cloudy
2026-09-04 09:23:23,DUM017,OP046,T0522,1845.6,30.0,19,7.0,93.7,45.1,291.0,1850.1,1.94,90.2,24.0,9.9,Fastened,12.7,False,False,0.08,Storm
2026-09-04 09:26:11,WHE038,OP011,T1575,6169.8,15.0,9,1.4,94.6,39.9,295.5,1765.0,1.74,91.1,24.4,16.1,Fastened,8.7,False,False,0.44,Sunny
2026-09-04 09:28:59,DOZ033,OP003,T0234,3051.5,26.2,17,2.4,84.3,41.3,278.0,1817.6,1.74,80.8,25.1,14.0,Fastened,22.6,False,False,0.33,Sunny
2026-09-04 09:31:47,COM048,OP085,T0948,3088.8,13.0,13,21.5,93.0,41.1,280.8,1882.4,1.72,89.5,25.3,9.2,Unfastened,20.3,False,True,0.14,Cloudy
2026-09-04 09:34:35,COM012,OP024,T1727,1291.8,27.6,18,0.8,89.1,37.4,259.2,1880.3,1.6,85.6,25.0,13.1,Fastened,9.7,False,False,0.12,Cloudy
2026-09-04 09:37:23,WHE026,OP006,T0171,1642.8,27.9,8,13.8,100.9,43.3,293.9,1796.8,1.73,97.4,24.6,10.2,Fastened,24.8,False,False,0.05,Sunny
2026-09-04 09:40:11,DOZ027,OP091,T0610,4000.3,18.5,19,4.7,84.9,36.1,266.9,2043.5,1.75,81.4,25.5,10.8,Unfastened,17.4,False,True,0.13,Sunny
2026-09-04 09:42:59,DOZ021,OP076,T1483,1110.7,26.5,11,3.6,94.8,41.0,268.5,1798.2,1.93,91.3,24.2,22.3,Fastened,13.0,False,False,0.16,Cloudy
2026-09-04 09:45:47,COM030,OP097,T1373,2635.8,21.4,13,0.3,78.3,44.7,269.0,1824.2,1.69,74.8,23.9,18.4,Fastened,13.0,False,False,0.11,Rainy
2026-09-04 09:48:35,DUM029,OP080,T1655,983.1,15.8,18,39.9,98.6,44.5,297.0,1869.7,1.74,95.1,24.5,20.4,Fastened,16.5,False,False,0.05,Sunny
2026-09-04 09:51:23,DUM017,OP044,T1980,1846.1,10.5,19,9.1,86.4,46.9,283.7,1689.9,2.07,82.9,24.4,21.0,Fastened,12.7,False,False,0.13,Sunny
2026-09-04 09:54:11,COM012,OP028,T0380,1292.2,18.8,8,0.5,96.7,40.5,290.0,1843.8,1.7,93.2,24.2,21.5,Fastened,22.6,False,False,0.31,Sunny
2026-09-04 09:56:59,COM006,OP096,T1238,4624.5,10.8,14,2.4,91.7,42.3,273.2,1906.6,1.65,88.2,23.9,12.2,Fastened,10.8,False,False,0.38,Cloudy
2026-09-04 09:59:47,DUM017,OP087,T0218,1846.2,22.7,19,3.4,88.7,45.4,292.1,1844.0,2.21,85.2,24.8,18.8,Fastened,14.8,False,False,0.05,Cloudy
2026-09-04 10:02:35,GRA028,OP069,T0037,4585.1,13.4,22,2.2,85.3,37.6,292.4,1850.3,2.1,81.8,24.6,14.4,Fastened,2.7,True,True,0.26,Sunny
2026-09-04 10:05:23,EXC001,OP051,T0239,2172.8,28.0,8,13.1,87.3,40.0,262.3,1984.4,2.09,83.8,24.1,15.3,Fastened,4.4,True,False,0.39,Sunny
2026-09-04 10:08:11,EXC001,OP022,T1344,2172.9,20.2,17,4.9,90.1,44.3,274.3,1841.2,1.49,86.6,25.0,18.1,Fastened,19.4,False,False,0.07,Sunny
2026-09-04 10:10:59,EXC031,OP059,T1417,1983.2,25.2,20,10.1,95.3,44.6,271.7,1765.3,2.16,91.8,24.7,16.3,Fastened,8.4,False,False,0.06,Sunny
2026-09-04 10:13:47,WHE026,OP085,T1978,1643.5,31.3,5,21.2,92.9,41.3,270.0,2010.4,2.25,89.4,24.7,17.0,Fastened,12.1,False,False,0.05,Sunny
2026-09-04 10:16:35,COM048,OP078,T1487,3089.6,25.1,9,0.5,85.2,48.2,279.4,1804.5,1.77,81.7,24.6,13.0,Fastened,20.8,False,False,0.22,Rainy
2026-09-04 10:19:23,WHE032,OP039,T1267,624.2,18.9,8,0.4,86.7,37.1,290.1,1779.7,2.12,83.2,24.2,15.7,Fastened,10.8,False,False,0.42,Sunny
2026-09-04 10:22:11,GRA040,OP047,T1415,1438.2,19.6,17,4.5,90.0,45.6,290.3,1751.3,1.68,86.5,24.8,11.5,Fastened,13.1,False,False,0.16,Cloudy
2026-09-04 10:24:59,WHE044,OP089,T1383,916.9,8.4,19,7.4,86.1,46.1,262.1,1868.0,1.62,82.6,23.9,17.2,Fastened,20.7,False,False,0.25,Sunny
2026-09-04 10:27:47,WHE026,OP039,T0180,1643.8,21.2,16,22.2,97.8,25.2,291.5,1758.4,5.73,94.3,25.0,18.1,Fastened,11.7,False,True,0.62,Sunny
2026-09-04 10:30:35,DOZ009,OP018,T0029,2477.3,10.3,21,15.5,90.7,40.7,273.4,1799.4,2.41,87.2,24.8,8.2,Fastened,21.2,False,False,0.2,Sunny
2026-09-04 10:33:23,EXC013,OP015,T1672,3520.8,26.8,7,3.7,87.7,36.9,289.6,1771.0,2.44,84.2,24.1,8.2,Fastened,16.2,False,False,0.16,Sunny
2026-09-04 10:36:11,WHE002,OP090,T1988,833.1,32.0,8,3.2,90.8,43.4,293.3,1795.1,1.95,87.3,24.8,23.2,Fastened,12.1,False,False,0.34,Sunny
2026-09-04 10:38:59,EXC013,OP004,T0429,3520.8,8.3,5,9.8,84.7,40.7,301.1,1813.3,1.68,81.2,24.5,13.3,Fastened,22.2,False,False,0.13,Sunny
2026-09-04 10:41:47,EXC031,OP084,T0298,1983.8,23.1,20,7.2,85.4,22.6,283.9,1762.2,4.07,81.9,24.3,11.5,Fastened,16.6,False,True,0.24,Cloudy
2026-09-04 10:44:35,COM042,OP031,T0893,561.0,28.8,22,16.1,80.2,42.0,282.0,2017.3,2.11,76.7,24.3,22.5,Fastened,13.3,False,False,0.22,Windy
2026-09-04 10:47:23,DUM041,OP069,T0391,2472.9,23.3,16,3.8,90.7,41.3,274.7,1871.5,1.88,87.2,24.5,21.8,Fastened,12.6,False,False,0.26,Sunny
2026-09-04 10:50:11,COM006,OP039,T1577,4625.4,22.0,17,0.6,86.8,41.5,265.5,1799.5,1.98,83.3,24.5,17.1,Fastened,20.7,False,False,0.08,Sunny
2026-09-04 10:52:59,COM030,OP019,T0971,2637.0,18.9,14,1.1,90.2,41.9,280.8,1856.9,1.78,86.7,25.4,11.9,Unfastened,17.7,False,True,0.26,Windy
2026-09-04 10:55:47,GRA028,OP003,T0239,4586.1,12.1,6,17.9,79.3,40.8,260.5,1871.9,1.67,75.8,24.4,12.4,Fastened,2.8,True,True,0.28,Rainy
2026-09-04 10:58:35,DUM011,OP020,T1514,558.9,20.3,8,4.2,85.1,42.6,285.2,2013.7,1.51,81.6,24.4,8.8,Fastened,18.3,False,False,0.22,Sunny
2026-09-04 11:01:23,DOZ045,OP057,T1974,2851.7,19.5,15,2.1,85.2,41.4,279.0,1867.4,1.55,81.7,24.1,20.9,Fastened,17.9,False,False,0.05,Sunny
2026-09-04 11:04:11,WHE032,OP061,T0041,625.0,14.6,23,10.3,85.7,42.7,292.5,1863.1,1.71,82.2,25.1,11.7,Fastened,16.1,False,False,0.05,Sunny
2026-09-04 11:06:59,DUM029,OP075,T0497,984.6,12.0,13,3.7,90.5,41.7,281.5,1890.9,1.68,87.0,24.3,22.6,Fastened,24.5,False,False,0.22,Cloudy
2026-09-04 11:09:47,EXC013,OP038,T1167,3521.4,8.3,18,2.4,85.1,43.9,280.9,1802.4,1.89,81.6,24.4,12.0,Fastened,10.9,False,False,0.05,Sunny
2026-09-04 11:12:35,WHE026,OP007,T0684,1644.5,26.0,12,12.5,90.9,39.1,287.0,1670.6,1.41,87.4,24.8,12.7,Fastened,14.3,False,False,0.11,Sunny
